id,socre,doc,result,Precision,,AP
96,0.464877486,Privacy Nightmare. Facebook wants way too much control over my phone and tracks a disturbing amount of data for what should essentially be just a web browser. Super creepy.,1,0.854166667,0.854166667,0.787499959
97,0.46418649,"Censorship, Propaganda and Ads. Facebooks main product is their users time. Its getting old.",0,0.845360825,0,0.779381403
98,0.462944388,Facebook. rose: The App says enjoy your friends and community privately thats a flat out lie Facebook used to be great but now it is used by the Government to spy on you and say what you can and cannot post you cant even make a joke anymore. All of the community standards people are foreigners and Obamas and Biden people since when did a Social media site that people communicate with their family and friends become a government controlled tool its appalling I really enjoyed Facebook to share with my out of town family I joined when it first came available they totally ruined it. I get scolded for everything I made a joke to my sister they banned me It has been taken over by the government and you cant post or say anything this should be against the law Then when you find another free site they take it down its sick They even spy on your messenger,0,0.836734694,0,0.771428532
99,0.462613374,Facebook is the real problem. Facebook is a scam. It can be blamed for all the problems facing society today with the number one issue being miss information. If you work for Facebook please find a new job and stop actively contributing to the problem.,0,0.828282828,0,0.763636324
100,0.461028457,I just hate Facebook. Its about privacy. At this point Im using it because forced by coworker and my job.,1,0.83,0.83,0.764299961
101,0.460254937,"Cesspool of Lies and Fake news. Cesspool of lies, politics, fake news, threats, sex and pornography, illegal immigration business and people fighting over their own 2 cents, political views and personal feelings. This social media can be used for so many illegal activities. I once reported an account of my friend that was made a copy and have been requesting us to accept her friend request and been asking for money but she said its not actually her and its been using all her details from name to photos. So what we did was report it to Facebook and the Goddamn reply was this dis not go against Facebook policy That blew me off",1,0.831683168,0.831683168,0.764967122
102,0.456259221,DANGEROUS SPYING WITHOUT USER PERMISSION. Pretty gross how Facebook was recently proven to collect plenty of user data without your permission and then use it against you,1,0.833333333,0.833333333,0.765637378
103,0.455727637,"The Truth. All that Facebook cares about is money and not the safety of us and the Facebook community. Mark Zuckerberg, bull$%+ all you want. You know the truth and what youve done, but you cant confess or address the problem. Why? Because YOU are the problem If Facebook must be shutdown, so be it. Shame on you Mark, youre the worst CEO of this social media platform You just got exposed from a whistleblower",0,0.825242718,0,0.758204006
104,0.455437452,Read. Facebook used to be great and simple of course there would be a few bugs and things but it wasnt bad the algorithm has gone awful you cant make things private anymore you used to be able to keep your personal things personal and not just entirely public even though it is a public app there should be better limitations especially for peoples family you should have better options for what you can and cannot do you used to have a choice now its either put everything out there or nothing at all i myself have used it for years its sad to see it go so far downhill and many other people have said so and its still going unnoticed facebook do better if your going to download it you should know the risks upfront,1,0.826923077,0.826923077,0.758864766
105,0.453941613,Privacy concerns. FB has become quite the big brother monitoring everything you do it seems-  targeting ads off things it apparently sees and hears you do outside of the app,1,0.828571429,0.828571429,0.759528639
106,0.453383744,Beware of Being censored. Anything that you might share regardless off being true or not Facebook will censor if they find it not to be true. Keep doing it &amp; you will be thrown out of Facebook.,0,0.820754717,0,0.752363275
107,0.45280841,Evil company. If you dont know it yet you will know it Soon Facebook is an evil company that thrives off of using people to get what they want If you get all your news from Facebook you are a lost soul. Wake up because Facebook is pushing the evil narrative that will hold you and your family down for decades if you dont stand against them They do not care about you or anybody under them and they will run you over with no blink of an eye,0,0.813084112,0,0.745331842
108,0.452322334,Bias party and concerning privacy breaches. Avoid facebook. Its only value was the marketplace and the ability to save game data. The measures they take to collect your information is concerning.,1,0.814814815,0.814814815,0.745975203
109,0.451556683,Sensorship. Facebook deactivated my account because I said this Imagine spying on the trump campaign then lying to the American people about it.,0,0.80733945,0,0.739131394
110,0.451362729,Its not about The People. Facebook is stripped you of your freedom of speech thought and individuality they sell your information its all about screwing the people we are nothing but a $ .. Im a 90 day Facebook prisoner veteran for being funny if youre sensitive and dont like one person is talking about or saying youre joking Ill get the f%$@# off my page simple . But no you need to create a profile but its not yours its Facebooks within a minute to you since are you and sell u . Negative the big bang and thats what I read this please,1,0.809090909,0.809090909,0.739767389
111,0.449578643,Steals Information. Making Facebook required to run devices and apps owned by the user while Facebook steals private information should be illegal.,1,0.810810811,0.810810811,0.74040742
112,0.448194653,Facebook fact checker. You share post of other peoples and  Facebook block us with up to 3 months without be able to share nothing .,0,0.803571429,0,0.73379664
113,0.446531236,Facebook is liberal garbage. They sell your private information. Dont download this crap.,1,0.805309735,0.805309735,0.734429499
114,0.44629097,"What gives?. I was sent inappropriate pictures by a male pretending to be a female the other day and I reported the account as a fake account and was told you will not do anything about it? I have reported a few different accounts now and one thing that always bugs me is that I can not give a reason as to why i feel the account needs to be reported outside of your very limited select one option choices.I am one of many people who do network marketing as well as use fb as a way to keep up with my friends and family, I would greatly appreciate it if you could actually fix your bugs and stop allowing your political standings to be a part of deciding what is and isnt allowed to be posted/deemed as reason to report accounts. I agree with many of the other complaints, that Facebook used to be a fun place where i could share my thoughts and rant on whatever i wanted to without fear of (will this be accepted by their political mindsets?) politics should not be able to run a social media platform like this, especially one that is supposed to be a safe place for all. Get your act together Facebook.Also can you do something about the bugs??? Fb is taking forever to load and comments are not posting plus I cant react to anything at all in my newsfeed .",0,0.798245614,0,0.727987135
115,0.445585102,Privacy is Nonexistent. I am hoping to see Facebook broken up.,1,0.8,0.8,0.728613334
116,0.445510715,"Untrustworthy. Facebook is creepy, immoral.",0,0.793103448,0,0.722332184
117,0.444060922,Tony p. Apple made it so permission is needed to track what I look at on other sites yet its pretty obvious youre not following this. I like what Facebook fundamentally stands for originally but its getting to the point where the constant tracking of everything I look at is getting old how about a reply from you explaining this,1,0.794871795,0.794871795,0.722952181
118,0.443199128,"Ok but it wants to know my personal informations. This app wanted to know what my personal informations are. I only used it to find my family (my Moms side families), but someone is trying to bully my family and me. I wanted her (Heidi) to be removed off from FB, so my family and I would be safer.",1,0.796610169,0.796610169,0.723576401
119,0.441879094,Intrusive. I dont feel my privacy is valued. But everyone insists on doing everything on Facebook so either I download it or be left out of everything.,1,0.798319328,0.798319328,0.724204493
120,0.440692604,Trash. Facebook is trash. They sensor your freedom of speech. F**k Facebook,0,0.791666667,0,0.718169456
121,0.440444827,No privacy. I was checking my privacy sitting and I found out that Facebook has been recording all my web browsers history( Microsoft edge and Google Chrome) be extra careful from this awful platform META,1,0.79338843,0.79338843,0.7187911
122,0.43730998,"They dont value Truth. The fact is Facebook has become something I dont think it was ever intended to become, the app is trash, tons of technical issues and these people swear they are rulers of all freedoms. Its okay though because before they know it their perception of themselves will become what truly is, and thats nothing but a freaking social media app. Check your ratings here it speaks for itself.",0,0.786885246,0,0.71289937
123,0.437282085,"Scammers Allowed. Even if you report a fake profile, Facebook will do nothing. So many scammers",0,0.780487805,0,0.70710344
124,0.435916603,"Facebook the worst social media app. This app or better, this company more and more wants to spy on us, last to have access to our documents. Pat in the end to sell them, more and more they want to control their clients according to how they want to protect our information, everything is a lie.",1,0.782258065,0.782258065,0.707709526
125,0.435512245,"Facts. Facebook does not like you telling the truth, facts dont matter to them If its untrue its a fact for Facebook Its being run by idiots, who get butt hurt over the littlest thing My two-year-old grandchild is more adult than the people running Facebook",0,0.776,0,0.702047849
126,0.434042215,"Private accounts. Although I dont use Facebook that often, I seriously do not understand why it is so difficult to private your account. Its like they dont want you to have privacy? Going into every tab and every little crevice of this app just to be able to private my account and I seriously cant find it. So annoying, wish it was easier.",1,0.777777778,0.777777778,0.702648881
127,0.433890253,Facebook from George Orwell. This site is politically biased and will censor anyone with a opinion that varies from the globalist agenda they will allow you to be threatened insulted and allow your image and info to be taken and used against you there is little or no customer support and they encourage harmful content as long as it pushes their views,0,0.771653543,0,0.697116212
128,0.432927847,"Really????. Really Facebook? Now your popping up a box to share a world wide news story to a closed private group. First I don\'t need to be told to share or not. I\'m old enough to decide that for myself. Secondly if I shared a news story to a private group that has nothing to do with that group, it would be deleted and I would be kicked out of the group. What a stupid stupid recommendation. Get with it.",0,0.765625,0,0.691669992
129,0.43201226,"Privacy Problems. Ive been using Facebook for years but however, this past year Ive been having nonstop privacy problems where my Facebook account keeps getting hacked through Facebook Messenger, at first youll get sent a message with something like Look who died and a link with it that allows hackers to hack your account even if you dont open the link theres no way to protect your account it happens constantly Ive changed my password for my Facebook and email constantly for this security reason and my account with thousands of other people still get hacked the creators of Facebook has done an outstanding job with their security for Instagram but not for Facebook.""""",1,0.76744186,0.76744186,0.692257371
130,0.428768307,Worst social media platform of all time. Facebook has fact checkers that lie and hide real truthful news. They block you from posting for days on end for sharing anything that does not fit their policial agenda.  Their stock has plummeted.  Thank god everyone is leaving.,0,0.761538462,0,0.686932314
131,0.42744422,Restrictions. Facebook restricts you for what other people say to you honestly needs new people running it,0,0.755725191,0,0.681688556
132,0.426221192,Facebook Protects Stalkers. I feel like either Facebook needs to take away the option of seeing other people watch your profile stories or show you whos watching your profile stories because at this point I have consistent viewers that say others watched your story its worrisome because who are these ppl and why do they watch all of my posts ??? Facebook aides stalkers in stalking,1,0.757575758,0.757575758,0.682263459
133,0.424807966,Thieves. Facebook is just inherently an immoral company and congealment of people. Zuccerberg has a god complex and his private property and wealth should be expropriated and Facebook nationalized as communications infrastructure,0,0.751879699,0,0.677133658
134,0.418784261,Mike. Facebook has its good points but many more bad points.  The community standards are double standards and seldom do justice to the  community .  Their nudity policy is prudish is more conservative than needed yet they allow perverts to steal photos of children to be used as the thrives see fit without recourse. Their fact checking is biased at best and spreads as much fear and lies as possible. Hopefully soon we could have a platform for friends and family that gets it. May Facebook soon go the way of my space.,0,0.746268657,0,0.672080422
135,0.418234676,"Facebook intelligence. Facebook is using my camera, keyboard, restricting and modifying any information or news I receive. Its pretty funny how the number one social media app in the world is a tool to actually limit our human constitutional rights. People need to wake up.",1,0.748148148,0.748148148,0.672643887
136,0.415189475,No privacy. You legit cant uninstall it with some devices and it finds profiles of my family even when I dont add anything in my profile for them to find my family members,1,0.75,0.75,0.673212682
137,0.415031791,"Allows scammers and porn. Ive seen porn and links to porn sites and masses of scammers posting ads for spell casters, catfishyou name it. Any scam or fake or inappropriate garbage is all over Facebook. & if you call them out, YOU get your account restricted (fb jail) like I did What logic. Facebook is garbage and whatever will become of the new Meta is a huge mistake. Delete it altogether, PLEASE",0,0.744525547,0,0.668298721
138,0.414646029,"Steals everything. Facebook just steals all your info , sells it you get nothing but spam and adds in return .",1,0.746376812,0.746376812,0.668864504
139,0.414144278,Censorship & Propaganda. If your opinion doesnt fit facebooks narrative theyll get involved. Not really social for social media.,0,0.741007194,0,0.664052529
140,0.413999975,"Censoring everything. A terrible app. I used to be able to share valuable information, now Facebook thinks everything is threat so I can no longer share journalism from people Facebook disagrees with. Horrible.",0,0.735714286,0,0.659309297
141,0.410303861,Invasion of privacy. Too much personal information being exploited,1,0.737588652,0.737588652,0.659864469
142,0.408397704,"Dictature. This Facebook with media control is just like a dictator, I m thinking that I can find my way on informations without this fake news Covid",0,0.732394366,0,0.655217536
143,0.408320755,"Censorship. If you love to be told what to believe, have your beliefs swayed by elitist morons, and have your opinions and facts censored, Facebook is the app for you.FB is a communist platform that only allows the mainstream narrative.",0,0.727272727,0,0.650635596
144,0.408044279,"Censorship at its worst. This app censors anything Facebook disagrees with.The app listens to your conversations and then feeds you ads based in what you were talking about.It doesnt show your posts to all of your friends, only a few you interact with most.Its basically useless and now a real community.",1,0.729166667,0.729166667,0.65118095
145,0.40694052,FB DOES NOT WANT TO PROTECT YOUR PRIVACY. FB will do anything they can to get all information on you and sell it. They make it impossibly difficult and confusing to change your privacy settings. Its laid out that way so most people (especially the older crowd) cant figure out. Much better social media apps out there. Use something else FB is dead,1,0.731034483,0.731034483,0.651731664
146,0.406822026,"Social Media. Facebook is trash, your life will infinitely be better once you remove it from your mobile device.",0,0.726027397,0,0.647267749
147,0.402962178,Yikes. The company tracks you and sells your personal information. Plus will censor you like crazy. Good bye free speech,1,0.727891156,0.727891156,0.647816207
148,0.402084827,"Censorship. It is utterly evil that Facebook is banning certain information that could help save lives or educate the population to question the narrative in masks, vax, natural immunity, or even CDC and FDAs own data that proves harm is being done Evil empire this is.",0,0.722972973,0,0.643439071
149,0.40087074,"Spyware. Facebook app is spyware. Just read the privacy section of the app store description for this app, and see for yourself how much this app collects information about and from you.",1,0.724832215,0.724832215,0.643985334
150,0.399266034,"Big Brother is always watching you. Everything you do on this platform, you are being watched. Your data is gathered to use against you. Facebook, Meta, whatever you want to call it, passes major privacy laws. Do what you will with that information.",1,0.726666667,0.726666667,0.644536542
151,0.396347135,"Facts. Facts dont matter to Facebook, their facts are in a alternate world I knew they were messing up back in the 80s when they closed all the mental institutions, more than half the people on Facebook need to be in a mental institution Facebook allows the employees to stalk people I have one Im waiting on a attorney to call me back",0,0.721854305,0,0.640268088
152,0.395660102,Liability. Facebook censored information about the origin of Covid and actually banned users for speaking the truth.I would give Facebook zero stars if I could.,0,0.717105263,0,0.636055798
153,0.393754274,"Bad for you. Bad for everybody. Just ask yourself: how does a company which trades in your personal, private business make so much money? Heck, just do a search and see. Social media has been bad for children, adults, entire continents. Its not hyperbolic, when you think of the number of folks using this service. And Facebook (Meta good luck with that rebranding PR), of all social media, has been the absolute worst. Users should have figured that out when Zuck laughed about people being stupid, handing over personal, private information. We left FB in 2009 (about the time they claimed copyright over every photo, video, thought, posted) and have looked on from the sidelines as the world just kinda forgot? how to be civil?  And now FB is just a great place to about into a loud echo chamber with only like-minded. Real growth there, folks. Super job shepherding humanity into the 21st century.  Do yourselves a favor: quit. Free is never free. And Facebook is just plain bad for people. It is. (Also, if our personal information is worth so much, why cant we see it? Why arent we allowed to review it? Lastly, why cant we sell it ourselves? Letting some third party in your home to steal your privacy is just stupid.)",1,0.718954248,0.718954248,0.636597618
154,0.391137749,Corrupt. Basically a way for women to sell their bodys. I tried reporting a 13 years olds explicit photos that were going viral and they report said it wasnt child pornography? Excuse me like what? Its a underage girl exposing her body for the world and Facebook doesnt find that inappropriate? People can find you using your phone number email or name and none of your info can ever just be kept private.  I had a women call my job one time and pretend to be me because Even tho my information and account is private you can still see where I work my birthday my email and my profile and cover art. They need to relearn the definition of privacy.,1,0.720779221,0.720779221,0.637144252
155,0.390643597,Breach of privacy. This app makes me feel like my information isnt safe. Like looking through my DMs or something.,1,0.722580645,0.722580645,0.637695455
156,0.390369743,Facebook censors. Facebook has independent fact checkers paid for by Facebook. Doesnt sound very independent if you ask me. To the point that they will even fact check actual videos that we see with our own eyes and what we are seeing and why its not true. I am moving to Parler where everyone can post without Facebook censoring everyone. I have officially left Facebook.,0,0.717948718,0,0.633607663
157,0.389776647,Invade privacy. It takes some of my information,1,0.719745223,0.719745223,0.63415631
158,0.383514464,"People blackmailing you and online abuse. Recently someone uploaded pictures of my cousin, wrote a long paragraph blackmailing her, degrading her and constantly kept exposing her. We all filed a report for the post but Facebook just kept shoving it in our face that it doesnt go against community standards. Done right there",0,0.715189873,0,0.630142663
159,0.382174134,"Stirring the cauldron of hate. Facebook and Mark Suckerberg care nothing about you, despite what they might say. They dont care about your privacy, they dont care about the pandemic or the political dangers from extreme right, despite the fact that these things are cancers in our society right now. They dont even care about foreign intervention in our countrys institutions. They will do the bare minimum when they are called out by Congress or start feeling the heat from their advertisers, but lets face it: They just dont care about anything but money and power. As long as you understand that, make your own decision on whether you want to use any of their apps. Im so tired of seeing cultural bloodbaths in the comments section of every post, and tired of them lying about their privacy policies while continuing to collect and sell as much data as they possibly can, I finally broke the habit and scrubbed all Meta apps from my iPad, iPhone, and iMac. No more Suckerberg in my life.",1,0.716981132,0.716981132,0.630688817
160,0.381405085,"SELLS YOUR PERSONAL INFORMATION TO EXTORTIONIST. SELLS YOUR PERSONAL INFORMATION TO EXTORTIONIST. NO MORE SOCIAL MEDIA FOR ME, THAT INCLUDED WHATSAPP AND INSTAGRAM.",1,0.71875,0.71875,0.631239199
161,0.38014254,"Should be criminal activity. Blatantly tries to steal your user data to seek for a profit. Im not saying other websites dont do the same, but Facebook goes farther and acts more entitled than any other group/company I can think of.",1,0.720496894,0.720496894,0.631793595
162,0.379971445,"Individuals believe that the database and privacy security features can be further improved. Facebook is praiseworthy of bringing convenience to the Internets social platforms, but at the same time there are also some areas that can further improve privacy and information security functions in social and media, and there are better defenses on data platforms.",1,0.722222222,0.722222222,0.632351796
163,0.379906178,Snoops on private data. Sick of things I text about or talk about showing up in ads on Facebook. I have tracking turned off.  Sick of the creepiness. Isnt it illegal to steal this data?,1,0.72392638,0.72392638,0.632913603
164,0.379653335,. Promoting ones on agenda by using bogus fact checkers that need their own facts checked. Facebook is run by fascists.,0,0.719512195,0,0.629054374
165,0.376742572,"STUPID SPY APP. I dont even have the real version of FB anyways since certain monitoring services has decided that they dont want my posts to be shared. However, for those that I am able to reach. I needed to put it out there to those platforms and share it with another consciousness. Nope dont need validation, just wanted to make sure things are on record.",1,0.721212121,0.721212121,0.629612906
166,0.367842525,No privacy. My page has been hacked twice Thad it thats all done with Facebook its a scam,1,0.722891566,0.722891566,0.630174825
167,0.367536992,Zero privacy. Zuckerberg has the money/power to do what he wants with our information think about it,1,0.724550898,0.724550898,0.630739952
168,0.362921178,Facebook is a scam. If youve watched the Facebook whistle blower video youll know that Facebook steals and sells your information. Facebook also is responsible for mass genocide and dividing our nation. F Facebook lol get zucced,1,0.726190476,0.726190476,0.631308109
169,0.362610817,Too much censorship. Who is Facebook to decide what is truthful information or not?  Sounds like censorship to me. Dont appreciate the fact that peoples First Amendment rights are being violated. This used to be a free country. Im not sure what we are now.,0,0.721893491,0,0.627572559
170,0.355374277,Show the Others. To many updates for Facebook to not be able to show the others that view your stories. Facebook show the others name so we can know who is watching us,0,0.717647059,0,0.623880955
171,0.355337054,"IT COULD BE REAL SIMPLE. Simply let the PEOPLE decide who and what THEY do & dont want to see & hear,.... the PEOPLE can Delete & Block.     The only thing FB needs to control, is abject violence and sexuality, - visuals of any torture, visuals of any sex-act.   The rest is up to the PEOPLE,.... let the ACCOUNTS/USERS  eliminate bad language, and ugly politics, and advertisements, and extremisms, from THEIR OWN TimeLine & NewsFeed.      FaceBook need NOT spend any extra time & money on censorship;    YOUR (FB) personal opinions are unwanted.   Let your CUSTOMERS make these decisions",0,0.713450292,0,0.620232529
172,0.355010003,Should be called spy book. All they do is spy on you selling your information to other companies. As soon as you look something up you start seeing advertisements on Facebook immediately for what you just looked up. If you disagree with anything they say they claim you go against community standards and put you in jail. But they dont absolutely describe what the community standards are as they change minute by minute.,1,0.715116279,0.715116279,0.620784178
173,0.354527771,"Stalkers. I dont like the data linked to me you are tracking and selling to others. Deleted Facebook, Messenger, Instagram and WhatsApp. Will keep using more decent apps like Signal and Twitter. At least they dont spread conspiracy theories and misinformation like Facebook does.",1,0.716763006,0.716763006,0.621338969
174,0.354204684,"SS#, Birth Certificate and ID Required. I have heard if you try to change your name on FB that they need pictures of that I didnt believe it. Well my friend needed some money and I was going to send her $20 and FB told me that in order for me to send the money they needed my SS#, a picture of my birth certificate and my ID. I didnt know that a social platform needed access to these things? I, of course denied it. People have said that FB will lock you out of your account if you do not provide these things. But I think for a social platform they are asking too much. Its just suppose to be a way for us to keep connected. Not something that they need our information like that.",1,0.718390805,0.718390805,0.621896738
175,0.353665054,So much for freedom of speech. I dont understand why we cant post what we want on our own pages when there are pros and cons in every subject But Facebook only allows you to put what they want you to put,0,0.714285714,0,0.618343043
176,0.353543818,"Feed mess, privacy mess, profit first mess. The FB/Meta platform doesnt create goodwill towards the community.  Instead, privacy breakdowns and lack of transparency to its valued assets, people, are not followed.  This issue is across their entire product line.  They havent proven themselves as trustworthy and dont make themselves accountable internally.",1,0.715909091,0.715909091,0.618897395
177,0.352630526,no privacy . no privacy for what do you need from,1,0.717514124,0.717514124,0.619454552
178,0.351931512,Worst Propaganda App Ever. Dont waste your time. FB censors everything and if you disagree with them or their motives and opinions youll be banned.  And they keep all of your photos and personal information for their use even if you try to delete your profile. No privacy,1,0.719101124,0.719101124,0.620014364
179,0.348255962,"Commie propaganda. Facebook has fallen victim to the commie propaganda. They fact check things, without any facts behind it. Hide the truth from the people. Cover for politicians when they mess up. And spread lies they try to push off as facts. You should all be ashamed of yourselves.",0,0.715083799,0,0.616550597
180,0.345744282,Facebook/Meta. This FB was designed to spy on people.  It has evil roots and everyones info is being gathered to further do damage to our world,1,0.716666667,0.716666667,0.617106797
181,0.344156802,Evil to the core. Facebook is trying to delete all their skeletons in the closet right now. servers down hours after Frances Haugen blew the whistle. We may never know the full extent of how bad it actually got over there. May these privacy invading pioneers of misinformation and censorship get what is coming to them at long last.,1,0.718232044,0.718232044,0.6176655
182,0.342950702,"Censors information, claims to know all truth under the sun. Sick and tired of Facebook censoring posts with valuable information that the public ought to know.  Facebook censors truthful information while boosting falsehoods.",0,0.714285714,0,0.614271734
183,0.342525691,"Nothing but Ads. I have a lot of friends and it takes me awhile to update myself on the news feed. The problem is, for every one of my friends post, there's and Ad, and I have been hiding them and they come back. This app should be called Adbook. There's no social media here.",0,0.710382514,0,0.610915058
184,0.341880888,Censorship. Facebook will censor your communications and inundate you with leftist propaganda.,0,0.706521739,0,0.607594867
185,0.341369778,Tracking and Stalking. They track everything. Its like having a personal stalker. Why do they need so much info on us? Will not continue with FB. I hope FB dies and Suckerburger loses all his money.,1,0.708108108,0.708108108,0.608138182
186,0.340090364,"Photos. Our photos should be private not for everyone to see. And freedom of speech shouldnt be censored. We have a right to speak our minds. If what people post isnt true then you/Facebook shouldnt allow it. And if it is then you shouldnt have fact checkers marking it as false. Sad world we live in when social media, isnt social media no more.",1,0.709677419,0.709677419,0.608684092
187,0.337237507,"PRIVACY. What happened to yall protecting our PRIVACY?Why is there a need to know all our dang DATA?, including health and fitness, finances, contacts, browsing history, usage data, precise location, search history, purchases, diagnostics, identifiers, and other sensitive information. Do something about it, because we deserve to have a certain amount of privacy on these apps and FB is not providing it This is poor servicing",1,0.711229947,0.711229947,0.609232465
188,0.333819032,"This is a problem. Why are other people allowed to share MY post/photo but I cant see it because of THEIR privacy settings? How does that make any sense when its my content to begin with? How do I know Im not being bashed or made fun of? If someone shares my stuff, I should be able to see it. Period. Bye.",1,0.712765957,0.712765957,0.609783175
189,0.33318764,"no newsfeed. i haven't been able to see my newsfeeds for more than 3 months. i have reported it every day & there's no record of my reports. i have tried app & desktop. nothing. updated my app. nothing. i even tried uninstalling & reinstalling. nothing. if i can't see my friends updates, what's the point?  what kind of social media is fb if you can't be social with ANYONE? ready to move on to a different source of social media.",0,0.708994709,0,0.606556809
190,0.329550147,"Zero customer care. Like many, my FB account was hacked and it was an absolute violation of my privacy.   Facebook allows hackers to advertise, then steal your account, and Facebook does NOTHING.  Facebook / Meta whatever he calls his company - is the worst of the worst of the worst.   Would NEVER do anything Zuckerberg offers again.  Lesson learned.",1,0.710526316,0.710526316,0.607104017
191,0.328526586,Privacy. The reason for this is because Ive seen myself on peoples pages that I dont even know And I cant make my account private,1,0.712041885,0.712041885,0.60765343
192,0.301840872,"Major privacy concerns. Besides the annoying repetitive ads, major major major privacy invasion Why would you want Fb to see your offline activity? Sounds psychotic to me They can see everything outside the usage of app such as all private conversations, calls, bank apps, etc. It is a NO for me, mind boggling to say the least.",1,0.713541667,0.713541667,0.608204931
193,0.297383934,Privacy and censorship. Meta has turned into a place with no privacy and no freedom to think for yourself.. it is not a safe place. Your personal information gets shared for their profits. No thank you. I will find another app.,1,0.715025907,0.715025907,0.608758408
194,0.296115637,"Facebook is just awful now. *UPDATE* after going through the annoying ad section THAT YOU CANNOT TURN OFF I have hidden over 3 thousand ads...and guess what..literally every three posts..every three..there is an ad. And I am talking about very specific stuff Ive talked about in messages like texting and Facebook messenger. So what happened to them not datamining us? Sucker burger is nothing but a lying nazi who is stealing peoples information and selling it to advertisers First of all when Facebook dating came out I LOVED it, 100% better then any other site Ive used. But now me and 100s of others have been getting the error its not you, its us or try taking a break. I would come on after 1-2 days and click like on one person and instantly get that error. Ive uninstalled the app, updated the app, logged out and in, cleared the cache and still have it after a week. USELESS Second the people who run the app of looking at the reports are useless, there was a picture of a penis on my news feed and when I reported it I got a this doesnt go against community standards. People posting brand new pages that are completely fake, advertising they are a celebrity or doing a give away and to give their credit card info. Facebook allows people to be scammed and their support team will allow these pages to stay up and will not take the reporting seriously. Third which is the biggest...THE ADS Oh god there is at least 3 ads in everyones videos, literally every time you scroll down after 3 posts from friends there is a sponsor ad. There is NO option to hide all ads, no option to skim them down. They have a section where you can hide certain ads but guess what...the moment you do that it will replace that ad with another one. This site clearly still is using peoples private information, its allowing people to get scammed and its allowing people to make threats, post nudity and pick and choose what to ban. Actually my friends account got banned for saying god bless your family and he was banned for a week. I told him he should make a law suit against Facebook for religious sensory This app has went downhill more and more, something needs to be done about this crappy social network.",1,0.716494845,0.716494845,0.60931375
195,0.294617146,No privacy. I do not trust this social media site.,1,0.717948718,0.717948718,0.609870853
196,0.293493211,"The leak of privacy. FB is the worst social media alongside instagram viber and whatsup where you privacy is definitely ruined The only reason Ive been keeping this peace of Zuckerberg is, that Im waiting for something replacement of one from Apple.",1,0.719387755,0.719387755,0.610429613
197,0.291469723,Privacy on posts. I do not understand why my privacy option in settings on who sees my posts was taken away. I should not have to go into each post and manually change the audience. I now see why Meta is under investigation. Yet you claim to be so secure for people. Obviously that was a lie.,1,0.720812183,0.720812183,0.61098993
198,0.272805661,Violations of Privacy for Starters. Be careful what you Google. I googled a mild anti-depressant. Then my feed was flooded with all kinds of anti-depressant ads suicide health info etc. Why do I get ads for dating apps when my profile says Im married?I got 2 warnings in 1 day. One was from a private group I created 2 years ago a support group for sp ed parents. It never took only a few posts in it and then it was dormant for over a year. I got a warning over this and there was nothing that bad in it. Conversation I had been going on all day and my friend was out to dinner and it continued on FB and others jumped in. I made the last comment there are many laugh emojis. I was told it went against their standards and they removed it. I follow 2 politicians. I see the nastiest stuff but they dont do anything about that. I reported when I saw that someone called someone s fng c. Checked a couple days later. Still there   If you see an item such as a T-shirt you look at then flooded with more T-Shirt ads I purposely cut my friends list down to just under 60. Enough of the drama. I staying in touch with friends and family not in the area and local family during the pandemic. Sharing pictures. Constantly have to scroll to find this. I was staying on Bc our school PTO puts out info or parents can ask questions.Are they even violate the privacy of that Public schools To answer someone above there is no technical support. You have to try to find the answer on the Internet.Maybe instead of spending so much time in feeding our privacy they could use that time more wisely and create technical support. Im done as soon as my family and I find a better way to stay in touch. Looking like text/email.Instagram is better but not by much,1,0.722222222,0.722222222,0.611551709
199,0.256923914,privacy. Its have zero privacy,1,0.72361809,0.72361809,0.612114857
200,0.233735815,No privacy. Also they dont watch the content close enoughLots of inappropriate content that is not taking down even if reported,1,0.725,0.725,0.612679283
